CustomerID,datetime,AggrDmnd,DailyAverage,Demand,AvgDemand
group,2017-01-01 00:00,142.48000,321.61074,142.48000,142.48000
group,2017-01-01 00:15,146.20000,321.61074,146.20000,146.20000
group,2017-01-01 00:30,140.96000,321.61074,140.96000,140.96000
group,2017-01-01 00:45,142.48000,321.61074,142.48000,142.48000
group,2017-01-01 01:00,145.44000,321.61074,145.44000,145.44000
group,2017-01-01 01:15,141.60000,321.61074,141.60000,141.60000
group,2017-01-01 01:30,145.64000,321.61074,145.64000,145.64000
group,2017-01-01 01:45,148.96000,321.61074,148.96000,148.96000
group,2017-01-01 02:00,140.08000,321.61074,140.08000,140.08000
group,2017-01-01 02:15,141.16000,321.61074,141.16000,141.16000
group,2017-01-01 02:30,145.12000,321.61074,145.12000,145.12000
group,2017-01-01 02:45,142.80000,321.61074,142.80000,142.80000
group,2017-01-01 03:00,145.44000,321.61074,145.44000,145.44000
group,2017-01-01 03:15,146.16000,321.61074,146.16000,146.16000
group,2017-01-01 03:30,138.84000,321.61074,138.84000,138.84000
group,2017-01-01 03:45,144.08000,321.61074,144.08000,144.08000
group,2017-01-01 04:00,144.68000,321.61074,144.68000,144.68000
group,2017-01-01 04:15,146.12000,321.61074,146.12000,146.12000
group,2017-01-01 04:30,145.76000,321.61074,145.76000,145.76000
group,2017-01-01 04:45,149.20000,321.61074,149.20000,149.20000
group,2017-01-01 05:00,145.76000,321.61074,145.76000,145.76000
group,2017-01-01 05:15,155.00000,321.61074,155.00000,155.00000
group,2017-01-01 05:30,150.48000,321.61074,150.48000,150.48000
group,2017-01-01 05:45,155.40000,321.61074,155.40000,155.40000
group,2017-01-01 06:00,155.40000,321.61074,155.40000,155.40000
group,2017-01-01 06:15,160.08000,321.61074,160.08000,160.08000
group,2017-01-01 06:30,156.12000,321.61074,156.12000,156.12000
group,2017-01-01 06:45,162.36000,321.61074,162.36000,162.36000
group,2017-01-01 07:00,158.72000,321.61074,158.72000,158.72000
group,2017-01-01 07:15,155.32000,321.61074,155.32000,155.32000
group,2017-01-01 07:30,152.00000,321.61074,152.00000,152.00000
group,2017-01-01 07:45,151.24000,321.61074,151.24000,151.24000
group,2017-01-01 08:00,148.12000,321.61074,148.12000,148.12000
group,2017-01-01 08:15,150.00000,321.61074,150.00000,150.00000
group,2017-01-01 08:30,148.52000,321.61074,148.52000,148.52000
group,2017-01-01 08:45,148.60000,321.61074,148.60000,148.60000
group,2017-01-01 09:00,146.76000,321.61074,146.76000,146.76000
group,2017-01-01 09:15,147.00000,321.61074,147.00000,147.00000
group,2017-01-01 09:30,148.12000,321.61074,148.12000,148.12000
group,2017-01-01 09:45,141.20000,321.61074,141.20000,141.20000
group,2017-01-01 10:00,148.20000,321.61074,148.20000,148.20000
group,2017-01-01 10:15,149.28000,321.61074,149.28000,149.28000
group,2017-01-01 10:30,151.60000,321.61074,151.60000,151.60000
group,2017-01-01 10:45,148.04000,321.61074,148.04000,148.04000
group,2017-01-01 11:00,152.68000,321.61074,152.68000,152.68000
group,2017-01-01 11:15,149.36000,321.61074,149.36000,149.36000
group,2017-01-01 11:30,151.08000,321.61074,151.08000,151.08000
group,2017-01-01 11:45,153.96000,321.61074,153.96000,153.96000
group,2017-01-01 12:00,150.96000,321.61074,150.96000,150.96000
group,2017-01-01 12:15,153.64000,321.61074,153.64000,153.64000
group,2017-01-01 12:30,149.40000,321.61074,149.40000,149.40000
group,2017-01-01 12:45,153.80000,321.61074,153.80000,153.80000
group,2017-01-01 13:00,153.28000,321.61074,153.28000,153.28000
group,2017-01-01 13:15,153.44000,321.61074,153.44000,153.44000
group,2017-01-01 13:30,156.04000,321.61074,156.04000,156.04000
group,2017-01-01 13:45,155.92000,321.61074,155.92000,155.92000
group,2017-01-01 14:00,152.20000,321.61074,152.20000,152.20000
group,2017-01-01 14:15,152.68000,321.61074,152.68000,152.68000
group,2017-01-01 14:30,156.32000,321.61074,156.32000,156.32000
group,2017-01-01 14:45,152.68000,321.61074,152.68000,152.68000
group,2017-01-01 15:00,148.56000,321.61074,148.56000,148.56000
group,2017-01-01 15:15,150.20000,321.61074,150.20000,150.20000
group,2017-01-01 15:30,147.84000,321.61074,147.84000,147.84000
group,2017-01-01 15:45,147.68000,321.61074,147.68000,147.68000
group,2017-01-01 16:00,152.04000,321.61074,152.04000,152.04000
group,2017-01-01 16:15,149.12000,321.61074,149.12000,149.12000
group,2017-01-01 16:30,147.80000,321.61074,147.80000,147.80000
group,2017-01-01 16:45,152.04000,321.61074,152.04000,152.04000
group,2017-01-01 17:00,158.04000,321.61074,158.04000,158.04000
group,2017-01-01 17:15,153.68000,321.61074,153.68000,153.68000
group,2017-01-01 17:30,153.64000,321.61074,153.64000,153.64000
group,2017-01-01 17:45,156.68000,321.61074,156.68000,156.68000
group,2017-01-01 18:00,157.72000,321.61074,157.72000,157.72000
group,2017-01-01 18:15,158.32000,321.61074,158.32000,158.32000
group,2017-01-01 18:30,156.04000,321.61074,156.04000,156.04000
group,2017-01-01 18:45,159.40000,321.61074,159.40000,159.40000
group,2017-01-01 19:00,156.32000,321.61074,156.32000,156.32000
group,2017-01-01 19:15,154.44000,321.61074,154.44000,154.44000
group,2017-01-01 19:30,152.64000,321.61074,152.64000,152.64000
group,2017-01-01 19:45,154.44000,321.61074,154.44000,154.44000
group,2017-01-01 20:00,154.00000,321.61074,154.00000,154.00000
group,2017-01-01 20:15,149.76000,321.61074,149.76000,149.76000
group,2017-01-01 20:30,149.20000,321.61074,149.20000,149.20000
group,2017-01-01 20:45,149.24000,321.61074,149.24000,149.24000
group,2017-01-01 21:00,148.12000,321.61074,148.12000,148.12000
group,2017-01-01 21:15,142.68000,321.61074,142.68000,142.68000
group,2017-01-01 21:30,147.60000,321.61074,147.60000,147.60000
group,2017-01-01 21:45,148.84000,321.61074,148.84000,148.84000
group,2017-01-01 22:00,147.56000,321.61074,147.56000,147.56000
group,2017-01-01 22:15,145.72000,321.61074,145.72000,145.72000
group,2017-01-01 22:30,145.08000,321.61074,145.08000,145.08000
group,2017-01-01 22:45,143.92000,321.61074,143.92000,143.92000
group,2017-01-01 23:00,141.64000,321.61074,141.64000,141.64000
group,2017-01-01 23:15,143.48000,321.61074,143.48000,143.48000
group,2017-01-01 23:30,143.48000,321.61074,143.48000,143.48000
group,2017-01-01 23:45,146.84000,321.61074,146.84000,146.84000
group,2017-01-02 00:00,142.68000,321.61074,142.68000,142.68000
group,2017-01-02 00:15,145.08000,321.61074,145.08000,145.08000
group,2017-01-02 00:30,143.32000,321.61074,143.32000,143.32000
group,2017-01-02 00:45,140.00000,321.61074,140.00000,140.00000
group,2017-01-02 01:00,144.28000,321.61074,144.28000,144.28000
group,2017-01-02 01:15,140.52000,321.61074,140.52000,140.52000
group,2017-01-02 01:30,143.48000,321.61074,143.48000,143.48000
group,2017-01-02 01:45,142.44000,321.61074,142.44000,142.44000
group,2017-01-02 02:00,144.52000,321.61074,144.52000,144.52000
group,2017-01-02 02:15,144.40000,321.61074,144.40000,144.40000
group,2017-01-02 02:30,142.96000,321.61074,142.96000,142.96000
group,2017-01-02 02:45,142.44000,321.61074,142.44000,142.44000
group,2017-01-02 03:00,142.80000,321.61074,142.80000,142.80000
group,2017-01-02 03:15,145.64000,321.61074,145.64000,145.64000
group,2017-01-02 03:30,162.32000,321.61074,162.32000,162.32000
group,2017-01-02 03:45,163.48000,321.61074,163.48000,163.48000
group,2017-01-02 04:00,164.12000,321.61074,164.12000,164.12000
group,2017-01-02 04:15,166.92000,321.61074,166.92000,166.92000
group,2017-01-02 04:30,169.72000,321.61074,169.72000,169.72000
group,2017-01-02 04:45,172.52000,321.61074,172.52000,172.52000
group,2017-01-02 05:00,175.96000,321.61074,175.96000,175.96000
group,2017-01-02 05:15,178.72000,321.61074,178.72000,178.72000
group,2017-01-02 05:30,181.84000,321.61074,181.84000,181.84000
group,2017-01-02 05:45,190.24000,321.61074,190.24000,190.24000
group,2017-01-02 06:00,199.56000,321.61074,199.56000,199.56000
group,2017-01-02 06:15,209.64000,321.61074,209.64000,209.64000
group,2017-01-02 06:30,214.92000,321.61074,214.92000,214.92000
group,2017-01-02 06:45,215.16000,321.61074,215.16000,215.16000
group,2017-01-02 07:00,212.40000,321.61074,212.40000,212.40000
group,2017-01-02 07:15,210.64000,321.61074,210.64000,210.64000
group,2017-01-02 07:30,207.80000,321.61074,207.80000,207.80000
group,2017-01-02 07:45,202.24000,321.61074,202.24000,202.24000
group,2017-01-02 08:00,201.32000,321.61074,201.32000,201.32000
group,2017-01-02 08:15,202.32000,321.61074,202.32000,202.32000
group,2017-01-02 08:30,205.80000,321.61074,205.80000,205.80000
group,2017-01-02 08:45,206.92000,321.61074,206.92000,206.92000
group,2017-01-02 09:00,209.92000,321.61074,209.92000,209.92000
group,2017-01-02 09:15,207.72000,321.61074,207.72000,207.72000
group,2017-01-02 09:30,208.88000,321.61074,208.88000,208.88000
group,2017-01-02 09:45,204.68000,321.61074,204.68000,204.68000
group,2017-01-02 10:00,204.64000,321.61074,204.64000,204.64000
group,2017-01-02 10:15,205.52000,321.61074,205.52000,205.52000
group,2017-01-02 10:30,209.60000,321.61074,209.60000,209.60000
group,2017-01-02 10:45,209.04000,321.61074,209.04000,209.04000
group,2017-01-02 11:00,213.32000,321.61074,213.32000,213.32000
group,2017-01-02 11:15,218.92000,321.61074,218.92000,218.92000
group,2017-01-02 11:30,216.48000,321.61074,216.48000,216.48000
group,2017-01-02 11:45,217.92000,321.61074,217.92000,217.92000
group,2017-01-02 12:00,220.16000,321.61074,220.16000,220.16000
group,2017-01-02 12:15,217.56000,321.61074,217.56000,217.56000
group,2017-01-02 12:30,217.96000,321.61074,217.96000,217.96000
group,2017-01-02 12:45,221.40000,321.61074,221.40000,221.40000
group,2017-01-02 13:00,212.88000,321.61074,212.88000,212.88000
group,2017-01-02 13:15,223.92000,321.61074,223.92000,223.92000
group,2017-01-02 13:30,220.12000,321.61074,220.12000,220.12000
group,2017-01-02 13:45,215.84000,321.61074,215.84000,215.84000
group,2017-01-02 14:00,213.60000,321.61074,213.60000,213.60000
group,2017-01-02 14:15,218.68000,321.61074,218.68000,218.68000
group,2017-01-02 14:30,218.68000,321.61074,218.68000,218.68000
group,2017-01-02 14:45,218.68000,321.61074,218.68000,218.68000
group,2017-01-02 15:00,219.12000,321.61074,219.12000,219.12000
group,2017-01-02 15:15,218.52000,321.61074,218.52000,218.52000
group,2017-01-02 15:30,219.32000,321.61074,219.32000,219.32000
group,2017-01-02 15:45,223.04000,321.61074,223.04000,223.04000
group,2017-01-02 16:00,213.48000,321.61074,213.48000,213.48000
group,2017-01-02 16:15,216.52000,321.61074,216.52000,216.52000
group,2017-01-02 16:30,214.96000,321.61074,214.96000,214.96000
group,2017-01-02 16:45,216.72000,321.61074,216.72000,216.72000
group,2017-01-02 17:00,217.08000,321.61074,217.08000,217.08000
group,2017-01-02 17:15,217.24000,321.61074,217.24000,217.24000
group,2017-01-02 17:30,210.44000,321.61074,210.44000,210.44000
group,2017-01-02 17:45,211.92000,321.61074,211.92000,211.92000
group,2017-01-02 18:00,211.72000,321.61074,211.72000,211.72000
group,2017-01-02 18:15,204.52000,321.61074,204.52000,204.52000
group,2017-01-02 18:30,195.24000,321.61074,195.24000,195.24000
group,2017-01-02 18:45,180.44000,321.61074,180.44000,180.44000
group,2017-01-02 19:00,183.36000,321.61074,183.36000,183.36000
group,2017-01-02 19:15,169.48000,321.61074,169.48000,169.48000
group,2017-01-02 19:30,160.00000,321.61074,160.00000,160.00000
group,2017-01-02 19:45,161.00000,321.61074,161.00000,161.00000
group,2017-01-02 20:00,156.60000,321.61074,156.60000,156.60000
group,2017-01-02 20:15,155.88000,321.61074,155.88000,155.88000
group,2017-01-02 20:30,152.80000,321.61074,152.80000,152.80000
group,2017-01-02 20:45,152.36000,321.61074,152.36000,152.36000
group,2017-01-02 21:00,151.80000,321.61074,151.80000,151.80000
group,2017-01-02 21:15,148.68000,321.61074,148.68000,148.68000
group,2017-01-02 21:30,149.16000,321.61074,149.16000,149.16000
group,2017-01-02 21:45,150.88000,321.61074,150.88000,150.88000
group,2017-01-02 22:00,142.44000,321.61074,142.44000,142.44000
group,2017-01-02 22:15,150.56000,321.61074,150.56000,150.56000
group,2017-01-02 22:30,140.56000,321.61074,140.56000,140.56000
group,2017-01-02 22:45,143.76000,321.61074,143.76000,143.76000
group,2017-01-02 23:00,141.48000,321.61074,141.48000,141.48000
group,2017-01-02 23:15,138.12000,321.61074,138.12000,138.12000
group,2017-01-02 23:30,138.76000,321.61074,138.76000,138.76000
group,2017-01-02 23:45,139.48000,321.61074,139.48000,139.48000
group,2017-01-03 00:00,133.56000,321.61074,133.56000,133.56000
group,2017-01-03 00:15,140.64000,321.61074,140.64000,140.64000
group,2017-01-03 00:30,139.28000,321.61074,139.28000,139.28000
group,2017-01-03 00:45,137.32000,321.61074,137.32000,137.32000
group,2017-01-03 01:00,137.16000,321.61074,137.16000,137.16000
group,2017-01-03 01:15,136.80000,321.61074,136.80000,136.80000
group,2017-01-03 01:30,135.24000,321.61074,135.24000,135.24000
group,2017-01-03 01:45,138.56000,321.61074,138.56000,138.56000
group,2017-01-03 02:00,140.32000,321.61074,140.32000,140.32000
group,2017-01-03 02:15,138.60000,321.61074,138.60000,138.60000
group,2017-01-03 02:30,142.88000,321.61074,142.88000,142.88000
group,2017-01-03 02:45,139.60000,321.61074,139.60000,139.60000
group,2017-01-03 03:00,138.84000,321.61074,138.84000,138.84000
group,2017-01-03 03:15,139.48000,321.61074,139.48000,139.48000
group,2017-01-03 03:30,144.28000,321.61074,144.28000,144.28000
group,2017-01-03 03:45,143.20000,321.61074,143.20000,143.20000
group,2017-01-03 04:00,142.72000,321.61074,142.72000,142.72000
group,2017-01-03 04:15,147.16000,321.61074,147.16000,147.16000
group,2017-01-03 04:30,153.32000,321.61074,153.32000,153.32000
group,2017-01-03 04:45,160.08000,321.61074,160.08000,160.08000
group,2017-01-03 05:00,158.68000,321.61074,158.68000,158.68000
group,2017-01-03 05:15,169.24000,321.61074,169.24000,169.24000
group,2017-01-03 05:30,179.56000,321.61074,179.56000,179.56000
group,2017-01-03 05:45,199.04000,321.61074,199.04000,199.04000
group,2017-01-03 06:00,209.44000,321.61074,209.44000,209.44000
group,2017-01-03 06:15,224.40000,321.61074,224.40000,224.40000
group,2017-01-03 06:30,239.24000,321.61074,239.24000,239.24000
group,2017-01-03 06:45,242.36000,321.61074,242.36000,242.36000
group,2017-01-03 07:00,245.32000,321.61074,245.32000,245.32000
group,2017-01-03 07:15,246.56000,321.61074,246.56000,246.56000
group,2017-01-03 07:30,248.04000,321.61074,248.04000,248.04000
group,2017-01-03 07:45,252.48000,321.61074,252.48000,252.48000
group,2017-01-03 08:00,265.64000,321.61074,265.64000,265.64000
group,2017-01-03 08:15,280.96000,321.61074,280.96000,280.96000
group,2017-01-03 08:30,289.88000,321.61074,289.88000,289.88000
group,2017-01-03 08:45,299.36000,321.61074,299.36000,299.36000
group,2017-01-03 09:00,307.12000,321.61074,307.12000,307.12000
group,2017-01-03 09:15,312.72000,321.61074,312.72000,312.72000
group,2017-01-03 09:30,321.84000,321.61074,321.84000,321.84000
group,2017-01-03 09:45,321.32000,321.61074,321.32000,321.32000
group,2017-01-03 10:00,322.92000,321.61074,322.92000,322.92000
group,2017-01-03 10:15,331.84000,321.61074,331.84000,331.84000
group,2017-01-03 10:30,327.52000,321.61074,327.52000,327.52000
group,2017-01-03 10:45,327.32000,321.61074,327.32000,327.32000
group,2017-01-03 11:00,332.12000,321.61074,332.12000,332.12000
group,2017-01-03 11:15,331.64000,321.61074,331.64000,331.64000
group,2017-01-03 11:30,330.48000,321.61074,330.48000,330.48000
group,2017-01-03 11:45,331.56000,321.61074,331.56000,331.56000
group,2017-01-03 12:00,338.52000,321.61074,338.52000,338.52000
group,2017-01-03 12:15,343.08000,321.61074,343.08000,343.08000
group,2017-01-03 12:30,340.44000,321.61074,340.44000,340.44000
group,2017-01-03 12:45,342.20000,321.61074,342.20000,342.20000
group,2017-01-03 13:00,338.20000,321.61074,338.20000,338.20000
group,2017-01-03 13:15,349.44000,321.61074,349.44000,349.44000
group,2017-01-03 13:30,341.24000,321.61074,341.24000,341.24000
group,2017-01-03 13:45,342.60000,321.61074,342.60000,342.60000
group,2017-01-03 14:00,348.52000,321.61074,348.52000,348.52000
group,2017-01-03 14:15,336.96000,321.61074,336.96000,336.96000
