CustomerID,datetime,AggrDmnd,DailyAverage,Demand,AvgDemand
group,2017-01-01 00:00,112.32000,163.44205,112.32000,112.32000
group,2017-01-01 00:15,106.16000,163.44205,106.16000,106.16000
group,2017-01-01 00:30,106.00000,163.44205,106.00000,106.00000
group,2017-01-01 00:45,106.72000,163.44205,106.72000,106.72000
group,2017-01-01 01:00,104.00000,163.44205,104.00000,104.00000
group,2017-01-01 01:15,110.72000,163.44205,110.72000,110.72000
group,2017-01-01 01:30,106.08000,163.44205,106.08000,106.08000
group,2017-01-01 01:45,104.64000,163.44205,104.64000,104.64000
group,2017-01-01 02:00,100.88000,163.44205,100.88000,100.88000
group,2017-01-01 02:15,103.92000,163.44205,103.92000,103.92000
group,2017-01-01 02:30,110.80000,163.44205,110.80000,110.80000
group,2017-01-01 02:45,105.52000,163.44205,105.52000,105.52000
group,2017-01-01 03:00,106.00000,163.44205,106.00000,106.00000
group,2017-01-01 03:15,97.92000,163.44205,97.92000,97.92000
group,2017-01-01 03:30,102.64000,163.44205,102.64000,102.64000
group,2017-01-01 03:45,111.44000,163.44205,111.44000,111.44000
group,2017-01-01 04:00,102.88000,163.44205,102.88000,102.88000
group,2017-01-01 04:15,104.48000,163.44205,104.48000,104.48000
group,2017-01-01 04:30,101.20000,163.44205,101.20000,101.20000
group,2017-01-01 04:45,106.88000,163.44205,106.88000,106.88000
group,2017-01-01 05:00,116.64000,163.44205,116.64000,116.64000
group,2017-01-01 05:15,103.68000,163.44205,103.68000,103.68000
group,2017-01-01 05:30,104.24000,163.44205,104.24000,104.24000
group,2017-01-01 05:45,107.60000,163.44205,107.60000,107.60000
group,2017-01-01 06:00,102.48000,163.44205,102.48000,102.48000
group,2017-01-01 06:15,112.56000,163.44205,112.56000,112.56000
group,2017-01-01 06:30,109.84000,163.44205,109.84000,109.84000
group,2017-01-01 06:45,105.20000,163.44205,105.20000,105.20000
group,2017-01-01 07:00,112.80000,163.44205,112.80000,112.80000
group,2017-01-01 07:15,99.92000,163.44205,99.92000,99.92000
group,2017-01-01 07:30,104.88000,163.44205,104.88000,104.88000
group,2017-01-01 07:45,100.16000,163.44205,100.16000,100.16000
group,2017-01-01 08:00,100.88000,163.44205,100.88000,100.88000
group,2017-01-01 08:15,102.24000,163.44205,102.24000,102.24000
group,2017-01-01 08:30,106.72000,163.44205,106.72000,106.72000
group,2017-01-01 08:45,101.68000,163.44205,101.68000,101.68000
group,2017-01-01 09:00,101.04000,163.44205,101.04000,101.04000
group,2017-01-01 09:15,100.64000,163.44205,100.64000,100.64000
group,2017-01-01 09:30,102.16000,163.44205,102.16000,102.16000
group,2017-01-01 09:45,104.56000,163.44205,104.56000,104.56000
group,2017-01-01 10:00,110.80000,163.44205,110.80000,110.80000
group,2017-01-01 10:15,99.12000,163.44205,99.12000,99.12000
group,2017-01-01 10:30,104.48000,163.44205,104.48000,104.48000
group,2017-01-01 10:45,100.80000,163.44205,100.80000,100.80000
group,2017-01-01 11:00,110.40000,163.44205,110.40000,110.40000
group,2017-01-01 11:15,110.00000,163.44205,110.00000,110.00000
group,2017-01-01 11:30,99.76000,163.44205,99.76000,99.76000
group,2017-01-01 11:45,100.08000,163.44205,100.08000,100.08000
group,2017-01-01 12:00,98.88000,163.44205,98.88000,98.88000
group,2017-01-01 12:15,108.48000,163.44205,108.48000,108.48000
group,2017-01-01 12:30,102.96000,163.44205,102.96000,102.96000
group,2017-01-01 12:45,99.28000,163.44205,99.28000,99.28000
group,2017-01-01 13:00,101.12000,163.44205,101.12000,101.12000
group,2017-01-01 13:15,97.36000,163.44205,97.36000,97.36000
group,2017-01-01 13:30,102.72000,163.44205,102.72000,102.72000
group,2017-01-01 13:45,106.56000,163.44205,106.56000,106.56000
group,2017-01-01 14:00,92.00000,163.44205,92.00000,92.00000
group,2017-01-01 14:15,97.04000,163.44205,97.04000,97.04000
group,2017-01-01 14:30,98.88000,163.44205,98.88000,98.88000
group,2017-01-01 14:45,96.16000,163.44205,96.16000,96.16000
group,2017-01-01 15:00,104.00000,163.44205,104.00000,104.00000
group,2017-01-01 15:15,99.28000,163.44205,99.28000,99.28000
group,2017-01-01 15:30,93.76000,163.44205,93.76000,93.76000
group,2017-01-01 15:45,96.08000,163.44205,96.08000,96.08000
group,2017-01-01 16:00,102.00000,163.44205,102.00000,102.00000
group,2017-01-01 16:15,105.20000,163.44205,105.20000,105.20000
group,2017-01-01 16:30,106.88000,163.44205,106.88000,106.88000
group,2017-01-01 16:45,97.44000,163.44205,97.44000,97.44000
group,2017-01-01 17:00,104.96000,163.44205,104.96000,104.96000
group,2017-01-01 17:15,113.68000,163.44205,113.68000,113.68000
group,2017-01-01 17:30,116.00000,163.44205,116.00000,116.00000
group,2017-01-01 17:45,117.92000,163.44205,117.92000,117.92000
group,2017-01-01 18:00,108.96000,163.44205,108.96000,108.96000
group,2017-01-01 18:15,109.28000,163.44205,109.28000,109.28000
group,2017-01-01 18:30,112.96000,163.44205,112.96000,112.96000
group,2017-01-01 18:45,110.24000,163.44205,110.24000,110.24000
group,2017-01-01 19:00,121.44000,163.44205,121.44000,121.44000
group,2017-01-01 19:15,112.96000,163.44205,112.96000,112.96000
group,2017-01-01 19:30,112.32000,163.44205,112.32000,112.32000
group,2017-01-01 19:45,113.44000,163.44205,113.44000,113.44000
group,2017-01-01 20:00,113.28000,163.44205,113.28000,113.28000
group,2017-01-01 20:15,114.64000,163.44205,114.64000,114.64000
group,2017-01-01 20:30,115.68000,163.44205,115.68000,115.68000
group,2017-01-01 20:45,112.48000,163.44205,112.48000,112.48000
group,2017-01-01 21:00,111.60000,163.44205,111.60000,111.60000
group,2017-01-01 21:15,115.68000,163.44205,115.68000,115.68000
group,2017-01-01 21:30,116.16000,163.44205,116.16000,116.16000
group,2017-01-01 21:45,113.12000,163.44205,113.12000,113.12000
group,2017-01-01 22:00,111.36000,163.44205,111.36000,111.36000
group,2017-01-01 22:15,109.68000,163.44205,109.68000,109.68000
group,2017-01-01 22:30,113.12000,163.44205,113.12000,113.12000
group,2017-01-01 22:45,113.68000,163.44205,113.68000,113.68000
group,2017-01-01 23:00,116.32000,163.44205,116.32000,116.32000
group,2017-01-01 23:15,117.12000,163.44205,117.12000,117.12000
group,2017-01-01 23:30,105.76000,163.44205,105.76000,105.76000
group,2017-01-01 23:45,107.68000,163.44205,107.68000,107.68000
group,2017-01-02 00:00,114.40000,163.44205,114.40000,114.40000
group,2017-01-02 00:15,116.80000,163.44205,116.80000,116.80000
group,2017-01-02 00:30,106.24000,163.44205,106.24000,106.24000
group,2017-01-02 00:45,102.40000,163.44205,102.40000,102.40000
group,2017-01-02 01:00,104.24000,163.44205,104.24000,104.24000
group,2017-01-02 01:15,106.00000,163.44205,106.00000,106.00000
group,2017-01-02 01:30,109.44000,163.44205,109.44000,109.44000
group,2017-01-02 01:45,108.24000,163.44205,108.24000,108.24000
group,2017-01-02 02:00,104.64000,163.44205,104.64000,104.64000
group,2017-01-02 02:15,103.44000,163.44205,103.44000,103.44000
group,2017-01-02 02:30,103.28000,163.44205,103.28000,103.28000
group,2017-01-02 02:45,100.96000,163.44205,100.96000,100.96000
group,2017-01-02 03:00,104.32000,163.44205,104.32000,104.32000
group,2017-01-02 03:15,104.72000,163.44205,104.72000,104.72000
group,2017-01-02 03:30,101.84000,163.44205,101.84000,101.84000
group,2017-01-02 03:45,102.88000,163.44205,102.88000,102.88000
group,2017-01-02 04:00,104.00000,163.44205,104.00000,104.00000
group,2017-01-02 04:15,104.08000,163.44205,104.08000,104.08000
group,2017-01-02 04:30,109.44000,163.44205,109.44000,109.44000
group,2017-01-02 04:45,106.88000,163.44205,106.88000,106.88000
group,2017-01-02 05:00,100.40000,163.44205,100.40000,100.40000
group,2017-01-02 05:15,109.60000,163.44205,109.60000,109.60000
group,2017-01-02 05:30,111.36000,163.44205,111.36000,111.36000
group,2017-01-02 05:45,105.92000,163.44205,105.92000,105.92000
group,2017-01-02 06:00,105.52000,163.44205,105.52000,105.52000
group,2017-01-02 06:15,113.20000,163.44205,113.20000,113.20000
group,2017-01-02 06:30,117.20000,163.44205,117.20000,117.20000
group,2017-01-02 06:45,119.44000,163.44205,119.44000,119.44000
group,2017-01-02 07:00,113.36000,163.44205,113.36000,113.36000
group,2017-01-02 07:15,111.36000,163.44205,111.36000,111.36000
group,2017-01-02 07:30,105.36000,163.44205,105.36000,105.36000
group,2017-01-02 07:45,109.28000,163.44205,109.28000,109.28000
group,2017-01-02 08:00,113.60000,163.44205,113.60000,113.60000
group,2017-01-02 08:15,106.32000,163.44205,106.32000,106.32000
